station_name,appearance,min_travel_dt,max_travel_dt,short_name,lon,lat
Potomac Ave & 35th St S,43059,2011-02-08 16:03:44,2023-02-28 22:07:38,31052,-77.050537,38.844015
Potomac Ave & 8th St SE,63094,2013-10-09 12:44:20,2023-02-28 23:14:34,31635,-76.994468,38.876737
Potomac Ave & Half St SW,32565,2018-07-11 14:16:14,2023-02-28 22:45:08,31648,-77.01081544160843,38.86968314861632
Potomac Ave & Main Line Blvd,16099,2016-06-07 20:00:18,2023-02-27 21:26:42,31910,-77.049265,38.822738
Potomac Ave & Swann Ave,23669,2019-03-01 17:42:53,2023-02-28 20:24:11,31916,-77.047844,38.829545
Potomac Greens Dr & Slaters Ln,33767,2014-08-20 13:06:45,2023-02-28 16:52:52,31083,-77.047494,38.82175
Powhatan St & Bashford Ln,15795,2016-07-28 16:39:03,2023-02-28 21:48:30,31915,-77.047783,38.818748
Prince George's Plaza Metro,6492,2019-09-11 17:19:19,2023-02-28 22:50:22,32420,-76.954803,38.965742
Prince St & Union St,78687,2012-08-27 08:36:27,2023-02-28 18:06:47,31041,-77.040363,38.803124
Queens Chapel & Hamilton St,3963,2019-04-25 14:04:54,2023-02-28 23:48:31,32410,-76.9595,38.9546
Radford & Osage St,2725,2016-06-09 14:32:00,2019-02-28 18:52:01,,-80.5764477,37.13179239999999
Radford St & Osage St,2833,2019-03-04 18:54:42,2023-02-24 18:04:54,,-77.086,38.828
Randle Circle & Minnesota Ave SE,3748,2010-09-25 14:04:59,2023-02-28 23:34:23,31702,-76.9607,38.878
Reed & Edison,1676,2022-05-15 12:01:57,2023-02-28 10:12:39,31956,-77.060899,38.83728
Reed and Edison,173,2021-12-03 18:19:55,2022-05-10 17:28:45,,-77.06089899999999,38.83728
Reservoir Rd & 38th St NW,36965,2020-01-03 10:11:49,2023-02-28 23:35:41,31325,-77.07432264076488,38.91261359469192
Reston Pkwy & Bennington Woods Rd,534,2021-07-13 18:03:46,2023-02-28 18:19:33,32241,-77.351837,38.973625
Reston Pkwy & Spectrum Dr,1368,2017-05-09 17:47:00,2023-02-28 18:11:46,32225,-77.35428035259247,38.964207741006206
Reston Regional Library,769,2016-10-05 10:43:24,2023-01-16 10:23:22,,-77.35881499999999,38.96209500000001
Reston Station,9717,2016-10-05 09:37:04,2018-12-04 09:32:53,,-77.3380643,38.948943
Reston Town Center Metro North,203,2022-10-28 13:51:25,2023-02-28 17:36:07,32243,-77.359717,38.953691
Reston Town Center Metro South,120,2022-10-28 13:27:04,2023-02-28 19:10:33,32258,-77.361466,38.9523
Reston Town Center Transit Station,12549,2016-10-05 11:17:09,2023-02-27 20:46:33,,-77.358741,38.959633
Reston YMCA,3732,2016-10-21 09:15:24,2023-02-28 23:23:01,32219,-77.368416,38.955314
Rhode Island & Connecticut Ave NW,390063,2011-11-18 13:07:40,2023-02-28 22:38:43,31239,-77.03980207443237,38.905995699991145
Rhode Island & Montana Ave NE,6321,2019-08-01 07:39:40,2023-02-28 13:03:16,31526,-76.9859,38.9243
Rhode Island Ave & 39th St / Brentwood Arts Exchange,3878,2019-04-19 18:27:12,2023-02-26 10:51:50,32413,-76.955047,38.939271
Rhode Island Ave & Montana Ave NE,433,2019-06-06 14:48:11,2019-07-31 20:44:03,,-76.9854606,38.9246899
Rhode Island Ave & V St NE,67689,2013-07-30 16:33:53,2023-02-28 23:36:18,31513,-77.004746,38.918155
Rhode Island Ave Metro,69158,2014-02-24 12:26:32,2023-02-28 22:37:08,31516,-76.995876,38.920682
Rhodes St & 16th St N,11443,2019-03-01 07:58:44,2023-02-28 23:06:53,31018,-77.079375,38.892164
Ridge Heights Rd & Seahawks Dr,805,2021-07-10 11:55:42,2023-02-28 21:45:32,32238,-77.337775,38.936061
Ridge Heights and Owl Cove Ln,789,2021-07-31 19:21:30,2023-02-28 17:15:24,32252,-77.331653,38.933923
Ridge Rd & Southern Ave SE,19,2023-01-13 16:37:21,2023-02-26 22:22:31,31723,-76.935246,38.872976
Ridge Rd Community Center,405,2019-12-31 12:15:23,2023-02-26 15:15:09,31718,-76.94098126958124,38.876227445751475
Riggs Rd & East West Hwy,2140,2019-04-28 12:07:26,2023-02-28 21:16:52,32414,-76.9807,38.9725
Ring Rd & North Shore Dr,286,2021-07-14 07:37:06,2023-02-23 15:24:10,32240,-77.326761,38.970807
Ripley & Bonifant St,11944,2013-10-30 18:11:02,2019-10-17 09:34:00,,-77.03,38.992
River Rd & Landy Ln,44231,2014-04-08 15:40:07,2023-02-28 21:06:29,32046,-77.103381,38.964992
Riverdale Park Town Center,6750,2019-09-13 06:38:16,2023-02-26 15:09:21,32421,-76.935578,38.962119
Rockville Metro East,5456,2014-02-23 15:17:15,2023-02-26 13:33:55,32044,-77.145803,39.085394
Rockville Metro West,6231,2014-04-19 17:49:39,2023-02-23 11:40:33,32047,-77.146866,39.084379
Rockville Pike & Meeting St,1985,2019-04-01 08:47:46,2021-08-20 00:22:37,,-77.1117101,39.0444721
Rockville Pike & Old Georgetown Rd,3281,2018-03-23 13:41:25,2023-02-28 14:01:56,32077,-77.11368,39.049765
Rolfe St & 9th St S,13365,2014-03-14 15:37:27,2023-02-28 21:48:34,31075,-77.076131,38.866471
Roosevelt Center & Crescent Rd,1021,2021-06-12 13:43:42,2023-02-26 15:10:55,32424,-76.878005,39.00031
Roosevelt Island,62158,2018-07-01 08:17:47,2023-02-28 18:36:41,31062,-77.06714,38.896553
Rosedale Rec Center,20649,2019-03-01 05:54:26,2023-02-28 20:30:55,31658,-76.979634,38.897808
Rosedale Rec Center / 17th & Gales St NE,388,2019-01-10 07:49:32,2019-02-28 21:51:37,,-76.97963399999999,38.897808
Rosslyn Metro / Wilson Blvd & Ft Myer Dr,142261,2011-04-18 16:33:30,2021-08-11 17:02:38,,-77.0767123,38.8943893
Rosslyn Metro / Wilson Blvd & N Moore St,24411,2021-05-07 16:10:45,2023-02-28 23:06:03,31947,-77.07145214080809,38.896086906318665
Royal & Wilkes St,8401,2016-04-28 19:55:29,2019-02-28 18:33:18,,-77.047,38.799
Royal St & Wilkes St,11905,2019-03-01 20:36:35,2023-02-28 17:26:03,31903,-77.0447,38.799267
S Arlington Mill Dr & Campbell Ave,43670,2013-04-24 10:57:10,2023-02-28 22:26:56,31060,-77.089555,38.84232
S Clark St & 33rd St,6261,2021-03-12 15:31:11,2023-02-28 17:37:42,31944,-77.051956,38.845028
S Four Mile Run & Walter Reed Dr,10590,2013-04-24 12:05:09,2019-02-28 21:48:46,,-77.0958198,38.8476366
S Four Mile Run Dr & S Shirlington Rd,11849,2013-04-23 19:12:25,2019-02-26 19:32:42,,-77.0958198,38.8476366
S Four Mile Run Dr & Shirlington Rd,210,2022-12-10 13:00:14,2023-02-28 23:40:25,31057,-77.085931,38.8444
S Four Mile Run Dr & Walter Reed Dr,244,2022-12-09 15:49:36,2023-02-28 22:34:04,31059,-77.095431,38.84736
S George Mason & Four Mile Run Dr,5848,2019-03-02 10:45:42,2022-12-08 17:07:17,,-77.31174709999999,38.8314578
S George Mason Dr & 13th St S,1938,2013-07-01 20:06:23,2018-06-29 08:40:59,,-77.1086187,38.852237
S George Mason Dr & Four Mile Run,9507,2013-07-01 14:33:58,2019-02-27 13:38:53,,-77.1086187,38.852237
S George Mason Dr & S Four Mile Run Dr,68,2022-12-10 10:35:52,2023-02-28 17:53:16,31063,-77.105022,38.852248
S Glebe & Potomac Ave,64956,2010-09-20 20:06:17,2019-02-28 22:32:20,,151.1869715,-33.8797767
S Glebe Rd & Potomac Ave,21907,2019-03-01 10:09:49,2023-03-01 18:00:37,31010,-77.0502,38.8426
S Jordan St & Venable St,503,2021-11-23 14:09:06,2023-02-28 16:19:26,31954,-77.109975,38.811361
S Joyce & 16th St S,21528,2014-11-05 19:47:15,2019-02-28 21:04:49,,-77.0632976,38.8577287
S Joyce & Army Navy Dr,61910,2010-09-20 18:46:07,2019-02-28 17:25:23,,-77.0632976,38.8577287
S Kenmore & 24th St S,3586,2013-05-03 07:12:07,2019-02-28 17:54:17,,-77.084918,38.848454
S Kenmore St & 24th St S,246,2022-12-09 16:22:27,2023-02-28 16:16:10,31061,-77.084918,38.848454
S Maple Ave & S Washington St,4077,2019-05-08 20:26:04,2023-02-28 19:38:08,32607,-77.178408,38.87972
S Oakland St & Columbia Pike,3441,2013-04-24 12:16:35,2019-02-28 18:07:28,,-86.667,40.194
S Pickett St & Shillings St,1290,2021-11-12 13:56:38,2023-02-28 09:36:40,31953,-77.132334,38.804486
S Randolph St & Campbell Ave,2641,2020-04-01 12:41:39,2023-02-28 11:19:29,31076,-77.08865851163864,38.84065400672152
S Reynolds St & Edsall Rd,399,2022-01-30 12:57:10,2023-02-26 12:46:49,31967,-77.128908,38.809607
S Stafford & 34th St S,3127,2013-07-02 12:37:38,2018-12-03 17:13:57,,-2.12066,52.806693
S Troy St & 26th St S,12914,2013-04-25 17:56:09,2023-02-28 12:37:50,31056,-77.075104,38.847977
S Wakefield St & 28th Rd S,626,2022-05-10 19:18:40,2022-12-09 00:21:54,,-77.0991918,38.844851
S Wakefield St & 28th St S,115,2022-12-10 12:12:43,2023-02-28 16:42:42,31972,-77.098093,38.84404
S Walter Reed Dr & 8th St S,6254,2015-06-03 16:53:30,2019-02-28 22:58:01,,-77.0911746,38.8522092
S Washington St & Wilkes St,988,2021-12-08 16:41:33,2023-02-28 14:49:22,31958,-77.048043,38.800703
Saint Asaph & Madison St,19017,2016-02-17 10:03:47,2019-02-28 20:54:11,,-3.4418762,53.2577125
Saint Asaph St & Madison St,12949,2019-03-01 08:13:46,2023-02-28 09:13:56,31097,-77.044097,38.812718
Saint Asaph St & Pendleton  St,38913,2012-08-27 13:42:00,2020-08-26 08:10:24,,-77.0445014,38.8112062
Shady Grove Hospital,1193,2014-01-09 14:51:04,2023-01-15 13:03:11,,-77.196636,39.097636
Shady Grove Metro East,7774,2017-04-11 19:35:51,2023-02-15 17:29:15,32067,-77.164969,39.121327
Shady Grove Metro West,15597,2014-04-19 18:12:34,2023-02-28 20:37:05,32045,-77.166093,39.119765
Shirlington Transit Center / Quincy St & Randolph St,3916,2019-03-02 12:06:54,2021-08-17 06:06:37,,-77.0938583,38.8382463
Shirlington Transit Center / S Quincy & Randolph St,8406,2014-03-14 13:12:04,2019-02-27 22:26:09,,-77.0938583,38.8382463
Silver Spring Metro / Colesville Rd & Wayne Ave,8251,2019-03-01 16:54:46,2023-02-28 17:13:41,32012,-77.02912420034409,38.995256441231696
Silver Spring Metro/Colesville Rd & Wayne Ave,11847,2013-09-27 14:26:30,2019-02-28 22:14:22,,-77.0175437,39.0106126
Silver Spring Transit Center - Top Level,2467,2019-11-13 11:41:15,2023-02-28 16:01:59,32034,-77.03037142753601,38.99403485060837
Sligo Ave & Carroll Ln,8359,2016-11-10 09:39:23,2023-02-28 19:22:34,32058,-77.016311,38.990874
Smithsonian-National Mall / Jefferson Dr & 12th St SW,649455,2012-04-02 08:49:01,2023-02-28 18:14:11,31248,-77.028694,38.888774
Soapstone Dr Convenience Center,417,2021-07-31 15:15:20,2023-02-24 16:45:05,32253,-77.345874,38.93051
Solutions & Greensboro Dr,70,2016-10-21 16:19:23,2017-05-20 20:42:19,,-77.233,38.923
South Capitol & Atlantic St SW,3460,2016-04-13 10:15:51,2023-02-26 16:30:51,31811,-77.008133,38.831516
South Capitol St and Southern Ave SE,15,2023-01-31 15:57:38,2023-02-28 18:04:08,31830,-77.001095,38.821563
South Dakota Ave & 33rd St NE,44,2022-12-17 10:33:02,2023-02-25 12:08:50,31539,-76.960696,38.921986
South Dakota Ave & Bladensburg Rd NE,78,2022-12-14 16:27:53,2023-02-28 17:55:15,31538,-76.964896,38.9252
South Gate Community Center,672,2021-07-23 02:39:45,2023-02-24 16:56:00,32250,-77.366499,38.941496
South Lakes Dr and Reston Pkwy,329,2021-07-21 19:10:18,2023-02-28 19:04:05,32247,-77.362304,38.94335
Southern Ave Metro,806,2019-07-04 22:21:17,2023-02-27 12:36:43,32409,-76.9753,38.840107
Spring Hill Metro,2400,2016-10-06 09:25:10,2023-02-21 18:33:22,32200,-77.240654,38.929261
Spring St & 2nd Ave,1940,2019-03-04 09:08:14,2023-02-25 08:54:03,32050,-77.034499,38.997653
Spring St & Second Ave,3098,2014-11-20 12:51:08,2019-02-26 18:11:43,,-77.034499,38.997653
St Asaph & Pendleton St,5889,2020-04-03 15:15:13,2023-02-28 17:41:11,31043,-77.0446327328682,38.81074147938705
St. Asaph & Montgomery St,375,2020-09-29 18:22:47,2021-01-25 11:45:50,,-3.4418762,53.2577125
St. Elizabeths West Campus/DHS,1927,2021-08-05 19:58:13,2023-02-28 18:24:17,31827,-77.005174,38.853124
Stadium Armory Metro,11668,2020-09-11 10:31:11,2023-02-28 20:59:40,31665,-76.97718724608421,38.88548252734069
Stanton Square SE,1766,2018-09-12 12:23:53,2023-02-28 16:13:44,31822,-76.984512,38.855004
State Theatre / Park Pl & N Washington St,1419,2019-05-08 12:13:33,2022-06-13 19:12:40,,-77.17,38.882
Stewart & April,676,2020-05-01 21:53:47,2023-02-22 08:12:11,32090,-76.9811552,39.0449444
Stewart Ln & Old Columbia Pike,745,2020-05-04 09:26:27,2023-02-26 13:53:34,32091,-76.9854381,39.0456521
Sunset Hills & Old Reston Ave,7364,2016-10-21 09:09:29,2023-02-28 10:58:26,,-77.351,38.955
Sunset Hills Rd & Discovery Square,3695,2017-01-18 16:21:23,2023-02-28 17:33:56,32217,-77.357611,38.95534
Sunset Hills Rd & Isaac Newton Square,12290,2017-04-02 13:36:46,2023-02-28 17:52:12,,-77.3423065,38.9518328
TJ Cmty Ctr / 2nd St & S Old Glebe Rd,25813,2013-12-13 12:26:35,2023-02-28 19:06:32,31074,-77.095596,38.869418
Taft St & E Gude Dr,1426,2013-10-27 12:08:50,2019-11-12 11:52:40,,-80.226,26.024
Takoma Metro,85329,2014-02-19 14:09:14,2023-02-28 22:49:16,31408,-77.016855,38.975219
Takoma Park Rec Center,2354,2017-02-17 12:05:06,2023-02-28 16:37:58,32059,-76.988311,38.98265
Tanger Outlets,6531,2019-04-17 12:59:58,2023-02-28 23:01:51,32415,-77.0026,38.7968
Tanner Park,12149,2022-08-09 16:41:05,2023-02-28 23:41:14,31533,-77.0022565126419,38.911213594521456
Temporary Rd & Old Reston Ave,3898,2016-10-21 05:46:52,2023-02-26 17:38:06,32218,-77.353414,38.960084
Tenleytown / Wisconsin Ave & Albemarle St NW,126015,2010-10-15 20:41:44,2023-02-28 23:02:32,31303,-77.079382,38.947607
The Mall at Prince Georges,4958,2019-09-11 19:11:18,2023-02-28 22:51:27,32422,-76.954171,38.968842
The Shoppes @ Burnt Mills,834,2020-05-02 09:28:33,2023-02-28 12:34:50,32085,-77.0041217,39.0313141
Thomas Circle,668739,2011-11-19 10:22:19,2023-02-28 23:38:57,31241,-77.0325,38.9059
Thomas Jefferson St NW & Water/K St NW,30093,2020-04-02 12:25:46,2023-02-28 22:41:09,31293,-77.060173,38.902826
Towers Crescent Dr & Tysons One Pl,1339,2016-12-19 19:42:37,2023-02-22 13:32:50,32222,-77.220157,38.915246
Town Center Pkwy & Bowman Towne Dr,2157,2016-10-21 09:51:42,2023-02-02 22:33:22,32210,-77.361902,38.962524
Town Center Pkwy & Sunset Hills Rd,2819,2017-04-20 12:30:31,2023-02-26 15:10:42,32224,-77.3630940914154,38.955170598044894
Traville Gateway Dr & Gudelsky Dr,1930,2013-09-29 12:13:34,2023-02-25 22:07:07,32005,-77.202501,39.093783
Trinidad Rec Center,10143,2019-01-10 09:13:07,2023-02-28 23:58:07,31525,-76.983221,38.906299
Troy St & 26th St S,8411,2019-03-01 07:27:24,2022-12-09 07:02:55,,-85.969951,31.8087678
Twinbrook Metro,4819,2018-03-18 13:38:42,2023-02-28 16:18:28,32074,-77.120776,39.062041
Tysons Corner Station,10809,2016-12-20 10:55:47,2023-02-28 18:52:44,,-77.2310925,38.9187222
Tysons One Pl & Chain Bridge Rd,2971,2017-01-06 08:44:08,2023-02-23 21:24:10,,-77.2213878,38.9192904
Tysons West Transit Center,1345,2016-10-21 15:42:22,2023-02-24 11:29:40,32208,-77.231825,38.932636
US Dept of State / Virginia Ave & 21st St NW,205604,2010-10-09 12:37:32,2023-02-28 22:18:31,31220,-77.046587,38.894919
USDA / 12th & C St SW,74133,2018-02-01 05:58:40,2023-02-28 19:59:36,31217,-77.02824175357819,38.88627694506511
USDA / 12th & Independence Ave SW,241340,2010-10-05 18:24:31,2018-01-31 21:18:48,,-77.0282418,38.8862769
Union Market,66624,2019-03-01 07:09:32,2023-02-28 21:35:24,31517,-76.99707,38.907908
Union Market/6th St & Neal Pl NE,60975,2014-11-19 21:16:51,2019-02-28 20:32:17,,-76.99707,38.907908
United Medical Center,657,2019-02-14 12:21:16,2023-02-28 14:45:10,31823,-76.983144,38.835737
Utah St & 11th St N,7651,2019-12-01 20:34:25,2022-08-02 18:23:28,,-111.0937311,39.3209801
Utah St & 11th St N ,30281,2012-07-18 19:02:40,2019-11-30 16:47:30,,-111.0937311,39.3209801
V1 Warehouse Test Station,8,2022-03-03 12:04:52,2022-03-03 12:04:53,,-77.01,38.963
Valley Ave & Wheeler Rd SE,2176,2019-12-18 13:13:23,2023-02-28 17:20:34,31824,-76.99358886515256,38.83664578175751
Van Dorn Metro,406,2022-02-06 19:40:30,2023-02-27 11:41:22,31932,-77.1299434,38.8000766
Van Ness Metro / UDC,123332,2010-09-24 15:17:54,2023-02-28 21:43:10,31300,-77.063896,38.944551
Vantage Hill Rd & Wainwright Dr,122,2021-07-18 19:02:56,2023-02-23 10:42:18,32244,-77.348487,38.9667
Vermont Ave & I St NW,143437,2016-08-09 09:11:55,2023-02-28 21:48:52,31291,-77.03445106744766,38.901136451737045
Veterans Pl & Pershing Dr ,9699,2014-02-08 11:03:44,2023-02-28 17:07:21,32043,-77.023894,38.997445
Virginia Ave & 25th St NW,70006,2017-06-01 10:32:20,2023-02-28 22:46:27,31297,-77.05305218696594,38.89846038350939
Virginia Ave & C St NW,338,2022-09-23 06:49:45,2023-02-28 18:03:53,31261,-77.04439267516136,38.89388766381858
Virginia Hospital Center,331,2022-09-28 14:17:34,2023-02-28 19:41:04,31976,-77.12801456451415,38.88791377249907
Virginia Square Metro / Monroe St & 9th St N,29530,2019-03-01 06:47:52,2023-02-28 23:06:53,31024,-77.103148,38.882788
Virginia Square Metro / N Monroe St & 9th St N,84387,2012-02-17 12:04:37,2019-02-28 21:40:39,,-77.1039955,38.8851929
Virginia Theological Seminary,342,2022-01-27 17:45:44,2023-02-28 16:51:37,31964,-77.093879,38.820152
Vy Reston Heights,1451,2020-05-20 12:06:24,2023-02-27 09:01:51,32236,-77.355299,38.949008
W Broad St & Little Falls St,3626,2019-05-09 11:13:34,2023-02-28 11:32:56,32605,-77.173438,38.883601
W Columbia St & N Washington St,3659,2019-05-09 11:18:13,2023-02-28 20:36:51,32609,-77.166917,38.885621
W&OD Trail & Langston Blvd,2516,2021-09-30 20:59:57,2023-02-28 09:51:33,31948,-77.16212,38.88715
W&OD Trail bridge & N Washington St,4,2021-09-29 09:12:45,2021-09-29 09:34:05,,-77.162,38.887
WAU / Flower Ave & Division St,6074,2019-03-01 11:24:09,2023-02-28 09:36:29,32049,-77.000035,38.986743
Wakefield High School,3225,2020-04-12 12:21:25,2023-02-28 18:41:06,31054,-77.1125502884388,38.847129045742605
Walter Reed Community Center / Walter Reed Dr & 16th St S,5258,2013-03-28 07:32:11,2019-02-28 21:32:07,,-77.0861978,38.8578971
Walter Reed Dr & 16th St S,937,2019-03-01 13:27:09,2020-06-21 16:01:23,,-77.08827,38.8569496
Walter Reed Dr & 8th St S,7896,2019-03-01 14:30:32,2023-02-28 19:01:36,31096,-77.08787,38.86612
Ward Circle / American University,74965,2010-09-26 13:22:48,2023-02-28 22:11:55,31301,-77.087171,38.938736
Washington & Independence Ave SW/HHS,304595,2013-08-02 09:29:48,2023-02-28 18:44:30,31272,-77.013769,38.886978
Washington Adventist U / Flower Ave & Division St,5501,2014-09-05 11:19:30,2019-02-28 18:44:52,,-77.000035,38.986743
Washington Blvd & 10th St N,50464,2012-03-01 18:12:52,2023-02-28 22:43:46,31026,-77.093485,38.884734
Washington Blvd & 7th St N,23066,2012-05-01 15:47:16,2023-02-28 19:53:55,31032,-77.090792,38.88081
Washington Blvd & N Frederick St,7327,2016-02-23 22:34:23,2023-02-27 14:50:11,31901,-77.127671,38.884829
Washington Blvd & Walter Reed Dr ,23255,2013-12-17 08:47:01,2023-02-28 23:30:53,31073,-77.082104,38.873219
Washington-Lee High School / N Stafford St & Generals Way,5094,2017-05-05 11:23:21,2019-02-28 22:07:58,,-77.11036849999999,38.8881815
Washington-Liberty High School / N Stafford St & Generals Way,9321,2019-03-01 07:23:46,2023-02-28 21:40:59,31920,-77.111066,38.888282
Waterfront Park,4490,2022-08-02 18:19:17,2023-02-28 20:39:16,31673,-77.0207878947258,38.874820772513424
West Falls Church Metro,1947,2019-05-08 20:51:32,2023-02-28 22:06:21,32232,-77.1887,38.9001
West Hyattsville Metro,8604,2019-09-04 17:12:37,2023-02-28 23:43:18,32418,-76.968084,38.955349
Westover Library / Washington Blvd & N McKinley Rd,5416,2017-05-04 17:49:56,2023-02-28 20:04:33,31921,-77.142317,38.886048
Westpark & Jones Branch Dr,5272,2016-10-21 15:55:50,2023-02-26 08:26:32,32205,-77.217664,38.924437
Westpark & Park Run Dr,2828,2016-10-21 16:06:38,2023-02-25 17:12:35,32207,-77.225394,38.928919
Westpark Dr & Leesburg Pike,2070,2016-10-21 15:41:47,2023-02-27 07:43:35,32201,-77.235955,38.92403
Wheaton Library & Community Rec Center,1336,2019-09-07 09:47:15,2023-02-22 20:18:56,32084,-77.0510969,39.0473228
Wheaton Metro / Georgia Ave & Reedie Dr,3713,2019-03-02 06:56:15,2023-02-28 15:45:37,32062,-77.05102041363716,39.038423828518326
Wheaton Metro/Georgia Ave & Reedie Dr,2194,2017-03-01 12:23:55,2019-02-28 06:50:27,,-77.0522,39.0455909
Wheeler Ave & S. Floyd St.,1565,2020-06-25 12:19:04,2023-02-27 15:16:17,31927,-77.100796,38.808161
White Flint Metro,7922,2018-03-19 16:22:39,2022-09-13 09:15:20,,-77.1126498,39.0475686
White House,823,2021-09-07 18:02:39,2023-02-28 18:55:34,,-77.0365298,38.8976763
White Oak Rec Center,411,2020-05-05 18:13:39,2023-02-26 13:48:58,32087,-76.9757228,39.0461435
White Oak Transit Center,775,2020-05-01 10:31:07,2023-02-08 12:47:27,32093,-76.987125,39.04104
Whiting & Lane Dr,498,2021-03-05 14:24:44,2023-02-25 14:13:22,31942,-77.135788,38.809709
Wiehle Ave & Reston Station Blvd,6437,2018-12-02 13:15:12,2022-09-29 18:14:17,,-77.3334817,38.9691079
Wiehle-Reston Metro South,478,2022-09-30 21:23:46,2023-02-28 19:35:10,32215,-77.3393914103508,38.946607921214984
Wilson Blvd & Franklin Rd,47504,2011-12-01 09:16:52,2019-02-28 23:21:44,,-77.15294639999999,38.87369210000001
Wilson Blvd & Ft Myer Dr,8391,2020-04-01 18:24:49,2023-02-28 22:09:17,31015,-77.072305,38.8946
Wilson Blvd & N Edgewood St,58080,2011-11-11 12:29:44,2023-02-28 22:13:00,31019,-77.09186241030693,38.889396070923496
Wilson Blvd & N Franklin Rd,13273,2019-03-01 00:08:06,2023-02-28 20:51:29,31020,-77.0889,38.8904
Wilson Blvd & N Illinois St ,17324,2016-02-24 06:28:15,2023-02-28 18:08:37,31902,-77.12712,38.876528
Wilson Blvd & N Oak St,13746,2020-12-10 16:53:12,2023-02-28 22:41:37,31939,-77.07386,38.895068
Wilson Blvd & N Quincy St,83069,2012-05-29 13:13:24,2023-02-28 21:31:29,31039,-77.107854,38.880012
Wilson Blvd & N Quinn St,11880,2020-04-03 15:42:44,2023-02-28 22:39:33,31027,-77.07857,38.893993
Wilson Blvd & N Troy St,23727,2017-06-13 18:36:02,2023-02-28 23:05:49,31924,-77.082089,38.892556
Wilson Blvd & N Uhle St,95270,2011-11-10 21:06:43,2023-02-28 21:59:39,31017,-77.0846,38.891696
Wilson Blvd & N Vermont St,402,2022-12-10 00:23:12,2023-02-28 21:53:49,31926,-77.11456328630447,38.87947660895433
Wilson Blvd & Oak st,2,2020-12-10 14:51:17,2020-12-10 15:20:32,,-77.15294639999999,38.87369210000001
Wilson Blvd. & N. Vermont St.,7352,2020-05-07 17:15:29,2022-12-09 13:15:44,,-77.15294639999999,38.87369210000001
Windham Ln & Amherst Ave,2771,2017-03-02 18:23:26,2023-02-26 18:02:18,32066,-77.04735,39.032029
Wisconsin Ave & Brandywine St NW,23110,2016-09-20 09:23:19,2023-02-28 21:11:59,31319,-77.080217,38.949813
Wisconsin Ave & Ingomar St NW,19527,2016-03-10 13:36:18,2023-02-28 15:55:03,31317,-77.084636,38.958267
Wisconsin Ave & Newark St NW,138926,2010-09-25 08:23:17,2023-02-28 21:25:12,31302,-77.072755,38.934881
Wisconsin Ave & O St NW,216192,2013-04-25 14:19:25,2023-02-28 23:30:03,31312,-77.063586,38.90849
Wisconsin Ave & Rodman St NW,2715,2022-08-10 16:37:34,2023-02-28 18:56:32,31333,-77.07527697086334,38.939674172021654
Woodglen Dr & Executive Blvd,7668,2018-03-28 14:37:46,2023-02-28 14:26:24,32078,-77.1135,39.04317
Woodley Park Metro / Calvert St & Connecticut Ave NW,77612,2018-12-12 16:10:10,2023-02-28 21:48:43,31323,-77.051833,38.923389
Woodmont Ave & Strathmore St,31509,2016-04-02 10:48:30,2023-02-28 21:21:30,32055,-77.093522,38.979875
Woody Ward Rec Center,23,2023-01-04 16:35:57,2023-02-11 17:01:31,31722,-76.926596,38.879575
Yuma St & Tenley Circle NW,12478,2016-01-14 17:39:02,2023-02-28 20:22:47,31316,-77.08059,38.946182
